"Date","Price","Open","High","Low","Change %"
"Jun 01, 2017","111,877.000","111,877.000","111,877.000","111,877.000","-0.09%"
"May 31, 2017","111,981.000","111,981.000","111,981.000","111,981.000","-0.05%"
"May 30, 2017","112,036.000","112,036.000","112,036.000","112,036.000","0.05%"
"May 29, 2017","111,982.000","111,982.000","111,982.000","111,982.000","-0.05%"
"May 26, 2017","112,043.000","112,043.000","112,043.000","112,043.000","0.11%"
"May 24, 2017","111,923.000","111,923.000","111,923.000","111,923.000","-0.05%"
"May 23, 2017","111,984.000","111,984.000","111,984.000","111,984.000","0.06%"
"May 22, 2017","111,919.000","111,919.000","111,919.000","111,919.000","-0.09%"
"May 19, 2017","112,021.000","112,021.000","112,021.000","112,021.000","0.11%"
"May 18, 2017","111,900.000","111,900.000","111,900.000","111,900.000","0.12%"
"May 17, 2017","111,771.000","111,771.000","111,771.000","111,771.000","0.03%"
"May 16, 2017","111,737.000","111,737.000","111,737.000","111,737.000","-0.08%"
"May 15, 2017","111,822.000","111,822.000","111,822.000","111,822.000","0.11%"
"May 12, 2017","111,704.000","111,704.000","111,704.000","111,704.000","0.03%"
"May 11, 2017","111,666.000","111,666.000","111,666.000","111,666.000","-0.15%"
"May 10, 2017","111,830.000","111,830.000","111,830.000","111,830.000","-1.01%"
"May 09, 2017","112,970.000","112,970.000","112,970.000","112,970.000","-0.10%"
"May 08, 2017","113,085.000","113,085.000","113,085.000","113,085.000","-0.12%"
"May 02, 2017","113,220.000","113,220.000","113,220.000","113,220.000","-0.09%"
"Apr 28, 2017","113,323.000","113,323.000","113,323.000","113,323.000","0.12%"
"Apr 27, 2017","113,186.000","113,186.000","113,186.000","113,186.000","-0.02%"
"Apr 26, 2017","113,211.000","113,211.000","113,211.000","113,211.000","-0.10%"
"Apr 25, 2017","113,321.000","113,321.000","113,321.000","113,321.000","0.04%"
"Apr 24, 2017","113,281.000","113,281.000","113,281.000","113,281.000","-0.11%"
"Apr 21, 2017","113,409.000","113,409.000","113,409.000","113,409.000","-0.02%"
"Apr 20, 2017","113,427.000","113,427.000","113,427.000","113,427.000","-0.00%"
