ID,diagOnly,meta,metaRate,penalty,initAlpha,initD,wGen,initLambda,finalLambda,tauLambda
6837,0,0,0.1,0.001,0.01,0.001,0.00015,0.0001,0.9999,0.1
6838,1,0,0.1,0.001,0.01,0.001,0.00015,0.0001,0.9999,0.1
6839,0,1,0.1,0.001,0.01,0.001,0.00015,0.0001,0.9999,0.1
6840,1,1,0.1,0.001,0.01,0.001,0.00015,0.0001,0.9999,0.1
6841,0,0,0.001,0.0001,0.0001,0.01,0.00015,0.0001,0.9999,0.1
6842,1,0,0.001,0.0001,0.0001,0.01,0.00015,0.0001,0.9999,0.1
6843,0,1,0.001,0.0001,0.0001,0.01,0.00015,0.0001,0.9999,0.1
6844,1,1,0.001,0.0001,0.0001,0.01,0.00015,0.0001,0.9999,0.1
6845,0,0,0.01,0.0001,0.0001,0.01,0.00015,0.0001,0.9999,0.1
6846,1,0,0.01,0.0001,0.0001,0.01,0.00015,0.0001,0.9999,0.1
6847,0,1,0.01,0.0001,0.0001,0.01,0.00015,0.0001,0.9999,0.1
6848,1,1,0.01,0.0001,0.0001,0.01,0.00015,0.0001,0.9999,0.1
6849,0,0,0.1,0.0001,0.0001,0.01,0.00015,0.0001,0.9999,0.1
6850,1,0,0.1,0.0001,0.0001,0.01,0.00015,0.0001,0.9999,0.1
6851,0,1,0.1,0.0001,0.0001,0.01,0.00015,0.0001,0.9999,0.1
6852,1,1,0.1,0.0001,0.0001,0.01,0.00015,0.0001,0.9999,0.1
6853,0,0,0.001,0.001,0.0001,0.01,0.00015,0.0001,0.9999,0.1
6854,1,0,0.001,0.001,0.0001,0.01,0.00015,0.0001,0.9999,0.1
6855,0,1,0.001,0.001,0.0001,0.01,0.00015,0.0001,0.9999,0.1
6856,1,1,0.001,0.001,0.0001,0.01,0.00015,0.0001,0.9999,0.1
6857,0,0,0.01,0.001,0.0001,0.01,0.00015,0.0001,0.9999,0.1
6858,1,0,0.01,0.001,0.0001,0.01,0.00015,0.0001,0.9999,0.1
6859,0,1,0.01,0.001,0.0001,0.01,0.00015,0.0001,0.9999,0.1
6860,1,1,0.01,0.001,0.0001,0.01,0.00015,0.0001,0.9999,0.1
6861,0,0,0.1,0.001,0.0001,0.01,0.00015,0.0001,0.9999,0.1
6862,1,0,0.1,0.001,0.0001,0.01,0.00015,0.0001,0.9999,0.1
6863,0,1,0.1,0.001,0.0001,0.01,0.00015,0.0001,0.9999,0.1
6864,1,1,0.1,0.001,0.0001,0.01,0.00015,0.0001,0.9999,0.1
6865,0,0,0.001,0.0001,0.001,0.01,0.00015,0.0001,0.9999,0.1
6866,1,0,0.001,0.0001,0.001,0.01,0.00015,0.0001,0.9999,0.1
6867,0,1,0.001,0.0001,0.001,0.01,0.00015,0.0001,0.9999,0.1
6868,1,1,0.001,0.0001,0.001,0.01,0.00015,0.0001,0.9999,0.1
6869,0,0,0.01,0.0001,0.001,0.01,0.00015,0.0001,0.9999,0.1
6870,1,0,0.01,0.0001,0.001,0.01,0.00015,0.0001,0.9999,0.1
6871,0,1,0.01,0.0001,0.001,0.01,0.00015,0.0001,0.9999,0.1
6872,1,1,0.01,0.0001,0.001,0.01,0.00015,0.0001,0.9999,0.1
6873,0,0,0.1,0.0001,0.001,0.01,0.00015,0.0001,0.9999,0.1
6874,1,0,0.1,0.0001,0.001,0.01,0.00015,0.0001,0.9999,0.1
6875,0,1,0.1,0.0001,0.001,0.01,0.00015,0.0001,0.9999,0.1
6876,1,1,0.1,0.0001,0.001,0.01,0.00015,0.0001,0.9999,0.1
6877,0,0,0.001,0.001,0.001,0.01,0.00015,0.0001,0.9999,0.1
6878,1,0,0.001,0.001,0.001,0.01,0.00015,0.0001,0.9999,0.1
6879,0,1,0.001,0.001,0.001,0.01,0.00015,0.0001,0.9999,0.1
6880,1,1,0.001,0.001,0.001,0.01,0.00015,0.0001,0.9999,0.1
6881,0,0,0.01,0.001,0.001,0.01,0.00015,0.0001,0.9999,0.1
6882,1,0,0.01,0.001,0.001,0.01,0.00015,0.0001,0.9999,0.1
6883,0,1,0.01,0.001,0.001,0.01,0.00015,0.0001,0.9999,0.1
6884,1,1,0.01,0.001,0.001,0.01,0.00015,0.0001,0.9999,0.1
6885,0,0,0.1,0.001,0.001,0.01,0.00015,0.0001,0.9999,0.1
6886,1,0,0.1,0.001,0.001,0.01,0.00015,0.0001,0.9999,0.1
6887,0,1,0.1,0.001,0.001,0.01,0.00015,0.0001,0.9999,0.1
6888,1,1,0.1,0.001,0.001,0.01,0.00015,0.0001,0.9999,0.1
6889,0,0,0.001,0.0001,0.01,0.01,0.00015,0.0001,0.9999,0.1
6890,1,0,0.001,0.0001,0.01,0.01,0.00015,0.0001,0.9999,0.1
6891,0,1,0.001,0.0001,0.01,0.01,0.00015,0.0001,0.9999,0.1
6892,1,1,0.001,0.0001,0.01,0.01,0.00015,0.0001,0.9999,0.1
6893,0,0,0.01,0.0001,0.01,0.01,0.00015,0.0001,0.9999,0.1
6894,1,0,0.01,0.0001,0.01,0.01,0.00015,0.0001,0.9999,0.1
6895,0,1,0.01,0.0001,0.01,0.01,0.00015,0.0001,0.9999,0.1
6896,1,1,0.01,0.0001,0.01,0.01,0.00015,0.0001,0.9999,0.1
6897,0,0,0.1,0.0001,0.01,0.01,0.00015,0.0001,0.9999,0.1
6898,1,0,0.1,0.0001,0.01,0.01,0.00015,0.0001,0.9999,0.1
6899,0,1,0.1,0.0001,0.01,0.01,0.00015,0.0001,0.9999,0.1
6900,1,1,0.1,0.0001,0.01,0.01,0.00015,0.0001,0.9999,0.1
6901,0,0,0.001,0.001,0.01,0.01,0.00015,0.0001,0.9999,0.1
6902,1,0,0.001,0.001,0.01,0.01,0.00015,0.0001,0.9999,0.1
6903,0,1,0.001,0.001,0.01,0.01,0.00015,0.0001,0.9999,0.1
6904,1,1,0.001,0.001,0.01,0.01,0.00015,0.0001,0.9999,0.1
6905,0,0,0.01,0.001,0.01,0.01,0.00015,0.0001,0.9999,0.1
6906,1,0,0.01,0.001,0.01,0.01,0.00015,0.0001,0.9999,0.1
6907,0,1,0.01,0.001,0.01,0.01,0.00015,0.0001,0.9999,0.1
6908,1,1,0.01,0.001,0.01,0.01,0.00015,0.0001,0.9999,0.1
6909,0,0,0.1,0.001,0.01,0.01,0.00015,0.0001,0.9999,0.1
6910,1,0,0.1,0.001,0.01,0.01,0.00015,0.0001,0.9999,0.1
6911,0,1,0.1,0.001,0.01,0.01,0.00015,0.0001,0.9999,0.1
6912,1,1,0.1,0.001,0.01,0.01,0.00015,0.0001,0.9999,0.1
6913,0,0,0.001,0.0001,0.0001,0.0001,0.0002,0.0001,0.9999,0.1
6914,1,0,0.001,0.0001,0.0001,0.0001,0.0002,0.0001,0.9999,0.1
6915,0,1,0.001,0.0001,0.0001,0.0001,0.0002,0.0001,0.9999,0.1
6916,1,1,0.001,0.0001,0.0001,0.0001,0.0002,0.0001,0.9999,0.1
6917,0,0,0.01,0.0001,0.0001,0.0001,0.0002,0.0001,0.9999,0.1
6918,1,0,0.01,0.0001,0.0001,0.0001,0.0002,0.0001,0.9999,0.1
6919,0,1,0.01,0.0001,0.0001,0.0001,0.0002,0.0001,0.9999,0.1
6920,1,1,0.01,0.0001,0.0001,0.0001,0.0002,0.0001,0.9999,0.1
6921,0,0,0.1,0.0001,0.0001,0.0001,0.0002,0.0001,0.9999,0.1
6922,1,0,0.1,0.0001,0.0001,0.0001,0.0002,0.0001,0.9999,0.1
6923,0,1,0.1,0.0001,0.0001,0.0001,0.0002,0.0001,0.9999,0.1
6924,1,1,0.1,0.0001,0.0001,0.0001,0.0002,0.0001,0.9999,0.1
6925,0,0,0.001,0.001,0.0001,0.0001,0.0002,0.0001,0.9999,0.1
6926,1,0,0.001,0.001,0.0001,0.0001,0.0002,0.0001,0.9999,0.1
6927,0,1,0.001,0.001,0.0001,0.0001,0.0002,0.0001,0.9999,0.1
6928,1,1,0.001,0.001,0.0001,0.0001,0.0002,0.0001,0.9999,0.1
6929,0,0,0.01,0.001,0.0001,0.0001,0.0002,0.0001,0.9999,0.1
6930,1,0,0.01,0.001,0.0001,0.0001,0.0002,0.0001,0.9999,0.1
6931,0,1,0.01,0.001,0.0001,0.0001,0.0002,0.0001,0.9999,0.1
6932,1,1,0.01,0.001,0.0001,0.0001,0.0002,0.0001,0.9999,0.1
6933,0,0,0.1,0.001,0.0001,0.0001,0.0002,0.0001,0.9999,0.1
6934,1,0,0.1,0.001,0.0001,0.0001,0.0002,0.0001,0.9999,0.1
6935,0,1,0.1,0.001,0.0001,0.0001,0.0002,0.0001,0.9999,0.1
6936,1,1,0.1,0.001,0.0001,0.0001,0.0002,0.0001,0.9999,0.1
6937,0,0,0.001,0.0001,0.001,0.0001,0.0002,0.0001,0.9999,0.1
6938,1,0,0.001,0.0001,0.001,0.0001,0.0002,0.0001,0.9999,0.1
6939,0,1,0.001,0.0001,0.001,0.0001,0.0002,0.0001,0.9999,0.1
6940,1,1,0.001,0.0001,0.001,0.0001,0.0002,0.0001,0.9999,0.1
6941,0,0,0.01,0.0001,0.001,0.0001,0.0002,0.0001,0.9999,0.1
6942,1,0,0.01,0.0001,0.001,0.0001,0.0002,0.0001,0.9999,0.1
6943,0,1,0.01,0.0001,0.001,0.0001,0.0002,0.0001,0.9999,0.1
6944,1,1,0.01,0.0001,0.001,0.0001,0.0002,0.0001,0.9999,0.1
6945,0,0,0.1,0.0001,0.001,0.0001,0.0002,0.0001,0.9999,0.1
6946,1,0,0.1,0.0001,0.001,0.0001,0.0002,0.0001,0.9999,0.1
6947,0,1,0.1,0.0001,0.001,0.0001,0.0002,0.0001,0.9999,0.1
6948,1,1,0.1,0.0001,0.001,0.0001,0.0002,0.0001,0.9999,0.1
6949,0,0,0.001,0.001,0.001,0.0001,0.0002,0.0001,0.9999,0.1
6950,1,0,0.001,0.001,0.001,0.0001,0.0002,0.0001,0.9999,0.1
6951,0,1,0.001,0.001,0.001,0.0001,0.0002,0.0001,0.9999,0.1
6952,1,1,0.001,0.001,0.001,0.0001,0.0002,0.0001,0.9999,0.1
6953,0,0,0.01,0.001,0.001,0.0001,0.0002,0.0001,0.9999,0.1
6954,1,0,0.01,0.001,0.001,0.0001,0.0002,0.0001,0.9999,0.1
6955,0,1,0.01,0.001,0.001,0.0001,0.0002,0.0001,0.9999,0.1
6956,1,1,0.01,0.001,0.001,0.0001,0.0002,0.0001,0.9999,0.1
6957,0,0,0.1,0.001,0.001,0.0001,0.0002,0.0001,0.9999,0.1
6958,1,0,0.1,0.001,0.001,0.0001,0.0002,0.0001,0.9999,0.1
6959,0,1,0.1,0.001,0.001,0.0001,0.0002,0.0001,0.9999,0.1
6960,1,1,0.1,0.001,0.001,0.0001,0.0002,0.0001,0.9999,0.1
6961,0,0,0.001,0.0001,0.01,0.0001,0.0002,0.0001,0.9999,0.1
6962,1,0,0.001,0.0001,0.01,0.0001,0.0002,0.0001,0.9999,0.1
6963,0,1,0.001,0.0001,0.01,0.0001,0.0002,0.0001,0.9999,0.1
6964,1,1,0.001,0.0001,0.01,0.0001,0.0002,0.0001,0.9999,0.1
6965,0,0,0.01,0.0001,0.01,0.0001,0.0002,0.0001,0.9999,0.1
6966,1,0,0.01,0.0001,0.01,0.0001,0.0002,0.0001,0.9999,0.1
6967,0,1,0.01,0.0001,0.01,0.0001,0.0002,0.0001,0.9999,0.1
6968,1,1,0.01,0.0001,0.01,0.0001,0.0002,0.0001,0.9999,0.1
6969,0,0,0.1,0.0001,0.01,0.0001,0.0002,0.0001,0.9999,0.1
6970,1,0,0.1,0.0001,0.01,0.0001,0.0002,0.0001,0.9999,0.1
6971,0,1,0.1,0.0001,0.01,0.0001,0.0002,0.0001,0.9999,0.1
6972,1,1,0.1,0.0001,0.01,0.0001,0.0002,0.0001,0.9999,0.1
6973,0,0,0.001,0.001,0.01,0.0001,0.0002,0.0001,0.9999,0.1
6974,1,0,0.001,0.001,0.01,0.0001,0.0002,0.0001,0.9999,0.1
6975,0,1,0.001,0.001,0.01,0.0001,0.0002,0.0001,0.9999,0.1
6976,1,1,0.001,0.001,0.01,0.0001,0.0002,0.0001,0.9999,0.1
6977,0,0,0.01,0.001,0.01,0.0001,0.0002,0.0001,0.9999,0.1
6978,1,0,0.01,0.001,0.01,0.0001,0.0002,0.0001,0.9999,0.1
6979,0,1,0.01,0.001,0.01,0.0001,0.0002,0.0001,0.9999,0.1
6980,1,1,0.01,0.001,0.01,0.0001,0.0002,0.0001,0.9999,0.1
6981,0,0,0.1,0.001,0.01,0.0001,0.0002,0.0001,0.9999,0.1
6982,1,0,0.1,0.001,0.01,0.0001,0.0002,0.0001,0.9999,0.1
6983,0,1,0.1,0.001,0.01,0.0001,0.0002,0.0001,0.9999,0.1
6984,1,1,0.1,0.001,0.01,0.0001,0.0002,0.0001,0.9999,0.1
6985,0,0,0.001,0.0001,0.0001,0.001,0.0002,0.0001,0.9999,0.1
6986,1,0,0.001,0.0001,0.0001,0.001,0.0002,0.0001,0.9999,0.1
6987,0,1,0.001,0.0001,0.0001,0.001,0.0002,0.0001,0.9999,0.1
6988,1,1,0.001,0.0001,0.0001,0.001,0.0002,0.0001,0.9999,0.1
6989,0,0,0.01,0.0001,0.0001,0.001,0.0002,0.0001,0.9999,0.1
6990,1,0,0.01,0.0001,0.0001,0.001,0.0002,0.0001,0.9999,0.1
6991,0,1,0.01,0.0001,0.0001,0.001,0.0002,0.0001,0.9999,0.1
6992,1,1,0.01,0.0001,0.0001,0.001,0.0002,0.0001,0.9999,0.1
6993,0,0,0.1,0.0001,0.0001,0.001,0.0002,0.0001,0.9999,0.1
6994,1,0,0.1,0.0001,0.0001,0.001,0.0002,0.0001,0.9999,0.1
6995,0,1,0.1,0.0001,0.0001,0.001,0.0002,0.0001,0.9999,0.1
6996,1,1,0.1,0.0001,0.0001,0.001,0.0002,0.0001,0.9999,0.1
6997,0,0,0.001,0.001,0.0001,0.001,0.0002,0.0001,0.9999,0.1
6998,1,0,0.001,0.001,0.0001,0.001,0.0002,0.0001,0.9999,0.1
6999,0,1,0.001,0.001,0.0001,0.001,0.0002,0.0001,0.9999,0.1
7000,1,1,0.001,0.001,0.0001,0.001,0.0002,0.0001,0.9999,0.1
7001,0,0,0.01,0.001,0.0001,0.001,0.0002,0.0001,0.9999,0.1
7002,1,0,0.01,0.001,0.0001,0.001,0.0002,0.0001,0.9999,0.1
7003,0,1,0.01,0.001,0.0001,0.001,0.0002,0.0001,0.9999,0.1
7004,1,1,0.01,0.001,0.0001,0.001,0.0002,0.0001,0.9999,0.1
7005,0,0,0.1,0.001,0.0001,0.001,0.0002,0.0001,0.9999,0.1
7006,1,0,0.1,0.001,0.0001,0.001,0.0002,0.0001,0.9999,0.1
7007,0,1,0.1,0.001,0.0001,0.001,0.0002,0.0001,0.9999,0.1
7008,1,1,0.1,0.001,0.0001,0.001,0.0002,0.0001,0.9999,0.1
7009,0,0,0.001,0.0001,0.001,0.001,0.0002,0.0001,0.9999,0.1
7010,1,0,0.001,0.0001,0.001,0.001,0.0002,0.0001,0.9999,0.1
7011,0,1,0.001,0.0001,0.001,0.001,0.0002,0.0001,0.9999,0.1
7012,1,1,0.001,0.0001,0.001,0.001,0.0002,0.0001,0.9999,0.1
7013,0,0,0.01,0.0001,0.001,0.001,0.0002,0.0001,0.9999,0.1
7014,1,0,0.01,0.0001,0.001,0.001,0.0002,0.0001,0.9999,0.1
7015,0,1,0.01,0.0001,0.001,0.001,0.0002,0.0001,0.9999,0.1
7016,1,1,0.01,0.0001,0.001,0.001,0.0002,0.0001,0.9999,0.1
7017,0,0,0.1,0.0001,0.001,0.001,0.0002,0.0001,0.9999,0.1
7018,1,0,0.1,0.0001,0.001,0.001,0.0002,0.0001,0.9999,0.1
7019,0,1,0.1,0.0001,0.001,0.001,0.0002,0.0001,0.9999,0.1
7020,1,1,0.1,0.0001,0.001,0.001,0.0002,0.0001,0.9999,0.1
7021,0,0,0.001,0.001,0.001,0.001,0.0002,0.0001,0.9999,0.1
7022,1,0,0.001,0.001,0.001,0.001,0.0002,0.0001,0.9999,0.1
7023,0,1,0.001,0.001,0.001,0.001,0.0002,0.0001,0.9999,0.1
7024,1,1,0.001,0.001,0.001,0.001,0.0002,0.0001,0.9999,0.1
7025,0,0,0.01,0.001,0.001,0.001,0.0002,0.0001,0.9999,0.1
7026,1,0,0.01,0.001,0.001,0.001,0.0002,0.0001,0.9999,0.1
7027,0,1,0.01,0.001,0.001,0.001,0.0002,0.0001,0.9999,0.1
7028,1,1,0.01,0.001,0.001,0.001,0.0002,0.0001,0.9999,0.1
7029,0,0,0.1,0.001,0.001,0.001,0.0002,0.0001,0.9999,0.1
7030,1,0,0.1,0.001,0.001,0.001,0.0002,0.0001,0.9999,0.1
7031,0,1,0.1,0.001,0.001,0.001,0.0002,0.0001,0.9999,0.1
7032,1,1,0.1,0.001,0.001,0.001,0.0002,0.0001,0.9999,0.1
7033,0,0,0.001,0.0001,0.01,0.001,0.0002,0.0001,0.9999,0.1
7034,1,0,0.001,0.0001,0.01,0.001,0.0002,0.0001,0.9999,0.1
7035,0,1,0.001,0.0001,0.01,0.001,0.0002,0.0001,0.9999,0.1
7036,1,1,0.001,0.0001,0.01,0.001,0.0002,0.0001,0.9999,0.1
7037,0,0,0.01,0.0001,0.01,0.001,0.0002,0.0001,0.9999,0.1
7038,1,0,0.01,0.0001,0.01,0.001,0.0002,0.0001,0.9999,0.1
7039,0,1,0.01,0.0001,0.01,0.001,0.0002,0.0001,0.9999,0.1
7040,1,1,0.01,0.0001,0.01,0.001,0.0002,0.0001,0.9999,0.1
7041,0,0,0.1,0.0001,0.01,0.001,0.0002,0.0001,0.9999,0.1
7042,1,0,0.1,0.0001,0.01,0.001,0.0002,0.0001,0.9999,0.1
7043,0,1,0.1,0.0001,0.01,0.001,0.0002,0.0001,0.9999,0.1
7044,1,1,0.1,0.0001,0.01,0.001,0.0002,0.0001,0.9999,0.1
7045,0,0,0.001,0.001,0.01,0.001,0.0002,0.0001,0.9999,0.1
7046,1,0,0.001,0.001,0.01,0.001,0.0002,0.0001,0.9999,0.1
7047,0,1,0.001,0.001,0.01,0.001,0.0002,0.0001,0.9999,0.1
7048,1,1,0.001,0.001,0.01,0.001,0.0002,0.0001,0.9999,0.1
7049,0,0,0.01,0.001,0.01,0.001,0.0002,0.0001,0.9999,0.1
7050,1,0,0.01,0.001,0.01,0.001,0.0002,0.0001,0.9999,0.1
7051,0,1,0.01,0.001,0.01,0.001,0.0002,0.0001,0.9999,0.1
7052,1,1,0.01,0.001,0.01,0.001,0.0002,0.0001,0.9999,0.1
7053,0,0,0.1,0.001,0.01,0.001,0.0002,0.0001,0.9999,0.1
7054,1,0,0.1,0.001,0.01,0.001,0.0002,0.0001,0.9999,0.1
7055,0,1,0.1,0.001,0.01,0.001,0.0002,0.0001,0.9999,0.1
7056,1,1,0.1,0.001,0.01,0.001,0.0002,0.0001,0.9999,0.1
7057,0,0,0.001,0.0001,0.0001,0.01,0.0002,0.0001,0.9999,0.1
7058,1,0,0.001,0.0001,0.0001,0.01,0.0002,0.0001,0.9999,0.1
7059,0,1,0.001,0.0001,0.0001,0.01,0.0002,0.0001,0.9999,0.1
7060,1,1,0.001,0.0001,0.0001,0.01,0.0002,0.0001,0.9999,0.1
7061,0,0,0.01,0.0001,0.0001,0.01,0.0002,0.0001,0.9999,0.1
7062,1,0,0.01,0.0001,0.0001,0.01,0.0002,0.0001,0.9999,0.1
7063,0,1,0.01,0.0001,0.0001,0.01,0.0002,0.0001,0.9999,0.1
7064,1,1,0.01,0.0001,0.0001,0.01,0.0002,0.0001,0.9999,0.1
7065,0,0,0.1,0.0001,0.0001,0.01,0.0002,0.0001,0.9999,0.1
7066,1,0,0.1,0.0001,0.0001,0.01,0.0002,0.0001,0.9999,0.1
7067,0,1,0.1,0.0001,0.0001,0.01,0.0002,0.0001,0.9999,0.1
7068,1,1,0.1,0.0001,0.0001,0.01,0.0002,0.0001,0.9999,0.1
7069,0,0,0.001,0.001,0.0001,0.01,0.0002,0.0001,0.9999,0.1
7070,1,0,0.001,0.001,0.0001,0.01,0.0002,0.0001,0.9999,0.1
7071,0,1,0.001,0.001,0.0001,0.01,0.0002,0.0001,0.9999,0.1
7072,1,1,0.001,0.001,0.0001,0.01,0.0002,0.0001,0.9999,0.1
7073,0,0,0.01,0.001,0.0001,0.01,0.0002,0.0001,0.9999,0.1
7074,1,0,0.01,0.001,0.0001,0.01,0.0002,0.0001,0.9999,0.1
7075,0,1,0.01,0.001,0.0001,0.01,0.0002,0.0001,0.9999,0.1
7076,1,1,0.01,0.001,0.0001,0.01,0.0002,0.0001,0.9999,0.1
7077,0,0,0.1,0.001,0.0001,0.01,0.0002,0.0001,0.9999,0.1
7078,1,0,0.1,0.001,0.0001,0.01,0.0002,0.0001,0.9999,0.1
7079,0,1,0.1,0.001,0.0001,0.01,0.0002,0.0001,0.9999,0.1
7080,1,1,0.1,0.001,0.0001,0.01,0.0002,0.0001,0.9999,0.1
7081,0,0,0.001,0.0001,0.001,0.01,0.0002,0.0001,0.9999,0.1
7082,1,0,0.001,0.0001,0.001,0.01,0.0002,0.0001,0.9999,0.1
7083,0,1,0.001,0.0001,0.001,0.01,0.0002,0.0001,0.9999,0.1
7084,1,1,0.001,0.0001,0.001,0.01,0.0002,0.0001,0.9999,0.1
7085,0,0,0.01,0.0001,0.001,0.01,0.0002,0.0001,0.9999,0.1
7086,1,0,0.01,0.0001,0.001,0.01,0.0002,0.0001,0.9999,0.1
7087,0,1,0.01,0.0001,0.001,0.01,0.0002,0.0001,0.9999,0.1
7088,1,1,0.01,0.0001,0.001,0.01,0.0002,0.0001,0.9999,0.1
7089,0,0,0.1,0.0001,0.001,0.01,0.0002,0.0001,0.9999,0.1
7090,1,0,0.1,0.0001,0.001,0.01,0.0002,0.0001,0.9999,0.1
7091,0,1,0.1,0.0001,0.001,0.01,0.0002,0.0001,0.9999,0.1
7092,1,1,0.1,0.0001,0.001,0.01,0.0002,0.0001,0.9999,0.1
7093,0,0,0.001,0.001,0.001,0.01,0.0002,0.0001,0.9999,0.1
7094,1,0,0.001,0.001,0.001,0.01,0.0002,0.0001,0.9999,0.1
7095,0,1,0.001,0.001,0.001,0.01,0.0002,0.0001,0.9999,0.1
7096,1,1,0.001,0.001,0.001,0.01,0.0002,0.0001,0.9999,0.1
7097,0,0,0.01,0.001,0.001,0.01,0.0002,0.0001,0.9999,0.1
7098,1,0,0.01,0.001,0.001,0.01,0.0002,0.0001,0.9999,0.1
7099,0,1,0.01,0.001,0.001,0.01,0.0002,0.0001,0.9999,0.1
7100,1,1,0.01,0.001,0.001,0.01,0.0002,0.0001,0.9999,0.1
7101,0,0,0.1,0.001,0.001,0.01,0.0002,0.0001,0.9999,0.1
7102,1,0,0.1,0.001,0.001,0.01,0.0002,0.0001,0.9999,0.1
7103,0,1,0.1,0.001,0.001,0.01,0.0002,0.0001,0.9999,0.1
7104,1,1,0.1,0.001,0.001,0.01,0.0002,0.0001,0.9999,0.1
7105,0,0,0.001,0.0001,0.01,0.01,0.0002,0.0001,0.9999,0.1
7106,1,0,0.001,0.0001,0.01,0.01,0.0002,0.0001,0.9999,0.1
7107,0,1,0.001,0.0001,0.01,0.01,0.0002,0.0001,0.9999,0.1
7108,1,1,0.001,0.0001,0.01,0.01,0.0002,0.0001,0.9999,0.1
7109,0,0,0.01,0.0001,0.01,0.01,0.0002,0.0001,0.9999,0.1
7110,1,0,0.01,0.0001,0.01,0.01,0.0002,0.0001,0.9999,0.1
7111,0,1,0.01,0.0001,0.01,0.01,0.0002,0.0001,0.9999,0.1
7112,1,1,0.01,0.0001,0.01,0.01,0.0002,0.0001,0.9999,0.1
7113,0,0,0.1,0.0001,0.01,0.01,0.0002,0.0001,0.9999,0.1
7114,1,0,0.1,0.0001,0.01,0.01,0.0002,0.0001,0.9999,0.1
7115,0,1,0.1,0.0001,0.01,0.01,0.0002,0.0001,0.9999,0.1
7116,1,1,0.1,0.0001,0.01,0.01,0.0002,0.0001,0.9999,0.1
7117,0,0,0.001,0.001,0.01,0.01,0.0002,0.0001,0.9999,0.1
7118,1,0,0.001,0.001,0.01,0.01,0.0002,0.0001,0.9999,0.1
7119,0,1,0.001,0.001,0.01,0.01,0.0002,0.0001,0.9999,0.1
7120,1,1,0.001,0.001,0.01,0.01,0.0002,0.0001,0.9999,0.1
7121,0,0,0.01,0.001,0.01,0.01,0.0002,0.0001,0.9999,0.1
7122,1,0,0.01,0.001,0.01,0.01,0.0002,0.0001,0.9999,0.1
7123,0,1,0.01,0.001,0.01,0.01,0.0002,0.0001,0.9999,0.1
7124,1,1,0.01,0.001,0.01,0.01,0.0002,0.0001,0.9999,0.1
7125,0,0,0.1,0.001,0.01,0.01,0.0002,0.0001,0.9999,0.1
7126,1,0,0.1,0.001,0.01,0.01,0.0002,0.0001,0.9999,0.1
7127,0,1,0.1,0.001,0.01,0.01,0.0002,0.0001,0.9999,0.1
7128,1,1,0.1,0.001,0.01,0.01,0.0002,0.0001,0.9999,0.1
7129,0,0,0.001,0.0001,0.0001,0.0001,0.0001,0.001,0.9999,0.1
7130,1,0,0.001,0.0001,0.0001,0.0001,0.0001,0.001,0.9999,0.1
7131,0,1,0.001,0.0001,0.0001,0.0001,0.0001,0.001,0.9999,0.1
7132,1,1,0.001,0.0001,0.0001,0.0001,0.0001,0.001,0.9999,0.1
7133,0,0,0.01,0.0001,0.0001,0.0001,0.0001,0.001,0.9999,0.1
7134,1,0,0.01,0.0001,0.0001,0.0001,0.0001,0.001,0.9999,0.1
7135,0,1,0.01,0.0001,0.0001,0.0001,0.0001,0.001,0.9999,0.1
7136,1,1,0.01,0.0001,0.0001,0.0001,0.0001,0.001,0.9999,0.1
7137,0,0,0.1,0.0001,0.0001,0.0001,0.0001,0.001,0.9999,0.1
7138,1,0,0.1,0.0001,0.0001,0.0001,0.0001,0.001,0.9999,0.1
7139,0,1,0.1,0.0001,0.0001,0.0001,0.0001,0.001,0.9999,0.1
7140,1,1,0.1,0.0001,0.0001,0.0001,0.0001,0.001,0.9999,0.1
7141,0,0,0.001,0.001,0.0001,0.0001,0.0001,0.001,0.9999,0.1
7142,1,0,0.001,0.001,0.0001,0.0001,0.0001,0.001,0.9999,0.1
7143,0,1,0.001,0.001,0.0001,0.0001,0.0001,0.001,0.9999,0.1
7144,1,1,0.001,0.001,0.0001,0.0001,0.0001,0.001,0.9999,0.1
7145,0,0,0.01,0.001,0.0001,0.0001,0.0001,0.001,0.9999,0.1
7146,1,0,0.01,0.001,0.0001,0.0001,0.0001,0.001,0.9999,0.1
7147,0,1,0.01,0.001,0.0001,0.0001,0.0001,0.001,0.9999,0.1
7148,1,1,0.01,0.001,0.0001,0.0001,0.0001,0.001,0.9999,0.1
7149,0,0,0.1,0.001,0.0001,0.0001,0.0001,0.001,0.9999,0.1
7150,1,0,0.1,0.001,0.0001,0.0001,0.0001,0.001,0.9999,0.1
7151,0,1,0.1,0.001,0.0001,0.0001,0.0001,0.001,0.9999,0.1
7152,1,1,0.1,0.001,0.0001,0.0001,0.0001,0.001,0.9999,0.1
7153,0,0,0.001,0.0001,0.001,0.0001,0.0001,0.001,0.9999,0.1
7154,1,0,0.001,0.0001,0.001,0.0001,0.0001,0.001,0.9999,0.1
7155,0,1,0.001,0.0001,0.001,0.0001,0.0001,0.001,0.9999,0.1
7156,1,1,0.001,0.0001,0.001,0.0001,0.0001,0.001,0.9999,0.1
7157,0,0,0.01,0.0001,0.001,0.0001,0.0001,0.001,0.9999,0.1
7158,1,0,0.01,0.0001,0.001,0.0001,0.0001,0.001,0.9999,0.1
7159,0,1,0.01,0.0001,0.001,0.0001,0.0001,0.001,0.9999,0.1
